ID,Quote,Author,Tags,Tags Count,Timestamp
1263,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”",Jane Austen,"aliteracy, books, classic, humor",4,2025-11-08T20:14:49.434840
1264,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",Mark Twain,"books, contentment, friends, friendship, life",5,2025-11-08T20:14:49.434975
1265,“I have always imagined that Paradise will be a kind of library.”,Jorge Luis Borges,"books, library",2,2025-11-08T20:14:49.435067
1266,“You can never get a cup of tea large enough or a book long enough to suit me.”,C.S. Lewis,"books, inspirational, reading, tea",4,2025-11-08T20:14:49.435170
1267,"“If you only read the books that everyone else is reading, you can only think what everyone else is thinking.”",Haruki Murakami,"books, thought",2,2025-11-08T20:14:49.435263
1268,“There is no friend as loyal as a book.”,Ernest Hemingway,"books, friends, novelist-quotes",3,2025-11-08T20:14:49.435360
1269,"“What really knocks me out is a book that, when you're all done reading it, you wish the author that wrote it was a terrific friend of yours and you could call him up on the phone whenever you felt like it. That doesn't happen much, though.”",J.D. Salinger,"authors, books, literature, reading, writing",5,2025-11-08T20:14:49.435467
1270,“′Classic′ - a book which people praise and don't read.”,Mark Twain,"books, classic, reading",3,2025-11-08T20:14:49.435567
1271,"“I declare after all there is no enjoyment like reading! How much sooner one tires of any thing than of a book! -- When I have a house of my own, I shall be miserable if I have not an excellent library.”",Jane Austen,"books, library, reading",3,2025-11-08T20:14:49.435676
1272,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”",Madeleine L'Engle,"books, children, difficult, grown-ups, write, writers, writing",7,2025-11-08T20:14:49.435795
1273,"“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”",George R.R. Martin,"books, mind",2,2025-11-08T20:14:50.667319
1274,"“The more that you read, the more things you will know. The more that you learn, the more places you'll go.”",Dr. Seuss,"learning, reading, seuss",3,2025-11-08T20:14:52.990752
1275,“We read to know we're not alone.”,William Nicholson,"misattributed-to-c-s-lewis, reading",2,2025-11-08T20:14:52.990873
1276,"“A reader lives a thousand lives before he dies, said Jojen. The man who never reads lives only one.”",George R.R. Martin,"read, readers, reading, reading-books",4,2025-11-08T20:14:52.990974
1277,“You can never get a cup of tea large enough or a book long enough to suit me.”,C.S. Lewis,"books, inspirational, reading, tea",4,2025-11-08T20:14:52.991075
1278,"“What really knocks me out is a book that, when you're all done reading it, you wish the author that wrote it was a terrific friend of yours and you could call him up on the phone whenever you felt like it. That doesn't happen much, though.”",J.D. Salinger,"authors, books, literature, reading, writing",5,2025-11-08T20:14:52.991184
1279,“′Classic′ - a book which people praise and don't read.”,Mark Twain,"books, classic, reading",3,2025-11-08T20:14:52.991286
1280,"“I declare after all there is no enjoyment like reading! How much sooner one tires of any thing than of a book! -- When I have a house of my own, I shall be miserable if I have not an excellent library.”",Jane Austen,"books, library, reading",3,2025-11-08T20:14:52.991383
1281,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",Friedrich Nietzsche,"friendship, lack-of-friendship, lack-of-love, love, marriage, unhappy-marriage",6,2025-11-08T20:14:55.321478
1282,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",Mark Twain,"books, contentment, friends, friendship, life",5,2025-11-08T20:14:55.321710
1283,"“The truth is, everyone is going to hurt you. You just got to find the ones worth suffering for.”",Bob Marley,friendship,1,2025-11-08T20:14:55.321808
1284,"“There is nothing I would not do for those who are really my friends. I have no notion of loving people by halves, it is not my nature.”",Jane Austen,"friendship, love",2,2025-11-08T20:14:55.321899
1285,“If I had a flower for every time I thought of you...I could walk through my garden forever.”,Alfred Tennyson,"friendship, love",2,2025-11-08T20:14:55.321991
1286,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”",J.K. Rowling,"courage, friends",2,2025-11-08T20:14:57.650772
1287,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",Mark Twain,"books, contentment, friends, friendship, life",5,2025-11-08T20:14:57.650915
1288,“There is no friend as loyal as a book.”,Ernest Hemingway,"books, friends, novelist-quotes",3,2025-11-08T20:14:57.651024
1289,“The world as we have created it is a process of our thinking. It cannot be changed without changing our thinking.”,Albert Einstein,"change, deep-thoughts, thinking, world",4,2025-11-08T20:14:21.266785
1290,"“It is our choices, Harry, that show what we truly are, far more than our abilities.”",J.K. Rowling,"abilities, choices",2,2025-11-08T20:14:21.267252
1291,“There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle.”,Albert Einstein,"inspirational, life, live, miracle, miracles",5,2025-11-08T20:14:21.267387
1292,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”",Jane Austen,"aliteracy, books, classic, humor",4,2025-11-08T20:14:21.267499
1293,"“Imperfection is beauty, madness is genius and it's better to be absolutely ridiculous than absolutely boring.”",Marilyn Monroe,"be-yourself, inspirational",2,2025-11-08T20:14:21.267600
1294,“Try not to become a man of success. Rather become a man of value.”,Albert Einstein,"adulthood, success, value",3,2025-11-08T20:14:21.267703
1295,“It is better to be hated for what you are than to be loved for what you are not.”,André Gide,"life, love",2,2025-11-08T20:14:21.267800
1296,"“I have not failed. I've just found 10,000 ways that won't work.”",Thomas A. Edison,"edison, failure, inspirational, paraphrased",4,2025-11-08T20:14:21.267909
1297,“A woman is like a tea bag; you never know how strong it is until it's in hot water.”,Eleanor Roosevelt,misattributed-eleanor-roosevelt,1,2025-11-08T20:14:21.267999
1298,"“A day without sunshine is like, you know, night.”",Steve Martin,"humor, obvious, simile",3,2025-11-08T20:14:21.268099
1299,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”",J.K. Rowling,"courage, friends",2,2025-11-08T20:14:22.598644
1300,"“If you can't explain it to a six year old, you don't understand it yourself.”",Albert Einstein,"simplicity, understand",2,2025-11-08T20:14:22.598763
1301,"“You may not be her first, her last, or her only. She loved before she may love again. But if she loves you now, what else matters? She's not perfect—you aren't either, and the two of you may never be perfect together but if she can make you laugh, cause you to think twice, and admit to being human and making mistakes, hold onto her and give her the most you can. She may not be thinking about you every second of the day, but she will give you a part of her that she knows you can break—her heart. So don't hurt her, don't change her, don't analyze and don't expect more than she can give. Smile when she makes you happy, let her know when she makes you mad, and miss her when she's not there.”",Bob Marley,love,1,2025-11-08T20:14:22.598860
1302,"“I like nonsense, it wakes up the brain cells. Fantasy is a necessary ingredient in living.”",Dr. Seuss,fantasy,1,2025-11-08T20:14:22.599100
1303,"“I may not have gone where I intended to go, but I think I have ended up where I needed to be.”",Douglas Adams,"life, navigation",2,2025-11-08T20:14:22.599199
1304,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",Elie Wiesel,"activism, apathy, hate, indifference, inspirational, love, opposite, philosophy",8,2025-11-08T20:14:22.599324
1305,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",Friedrich Nietzsche,"friendship, lack-of-friendship, lack-of-love, love, marriage, unhappy-marriage",6,2025-11-08T20:14:22.599438
1306,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",Mark Twain,"books, contentment, friends, friendship, life",5,2025-11-08T20:14:22.599545
1307,“Life is what happens to us while we are making other plans.”,Allen Saunders,"fate, life, misattributed-john-lennon, planning, plans",5,2025-11-08T20:14:22.599650
1308,"“I love you without knowing how, or when, or from where. I love you simply, without problems or pride: I love you in this way because I do not know any other way of loving but this, in which there is no I or you, so intimate that your hand upon my chest is my hand, so intimate that when I fall asleep your eyes close.”",Pablo Neruda,"love, poetry",2,2025-11-08T20:14:23.790618
1309,“For every minute you are angry you lose sixty seconds of happiness.”,Ralph Waldo Emerson,happiness,1,2025-11-08T20:14:23.790736
1310,"“If you judge people, you have no time to love them.”",Mother Teresa,attributed-no-source,1,2025-11-08T20:14:23.790826
1311,“Anyone who thinks sitting in church can make you a Christian must also think that sitting in a garage can make you a car.”,Garrison Keillor,"humor, religion",2,2025-11-08T20:14:23.790928
1312,“Beauty is in the eye of the beholder and it may be necessary from time to time to give a stupid or misinformed beholder a black eye.”,Jim Henson,humor,1,2025-11-08T20:14:23.791022
